Date,CustomerID,Product,ShippingAddress,PaymentMethod,OrderStatus,CouponCode,ReferralSource,TotalPrice,TotalPrice_computed,Total_same
2023-10-05,C87994,Chair,430 Main St,Credit Card,Delivered,WINTER15,Email,2392.76,2392.76,True
2023-03-02,C25580,Phone,860 Main St,Credit Card,Cancelled,WINTER15,Referral,1563.36,1563.36,True
2024-09-28,C66196,Phone,650 Main St,Debit Card,Cancelled,SAVE10,Google,796.9,796.9,True
2023-05-27,C35377,Phone,171 Main St,Cash,Returned,FREESHIP,Email,3119.05,3119.05,True
2024-12-14,C40771,Laptop,259 Main St,Credit Card,Delivered,SAVE10,Facebook,697.96,697.96,True
2025-03-15,C20624,Phone,923 Main St,Gift Card,Returned,SAVE10,Google,479.56,479.56,True
2024-10-07,C27070,Laptop,973 Main St,Credit Card,Shipped,WINTER15,Instagram,2612.52,2612.52,True
2023-08-29,C18826,Monitor,664 Main St,Credit Card,Returned,FREESHIP,Facebook,1443.3,1443.3,True
2025-03-26,C23899,Desk,543 Main St,Online,Returned,FREESHIP,Instagram,1358.45,1358.45,True
2025-03-08,C43249,Printer,283 Main St,Online,Returned,WINTER15,Email,1391.43,1391.43,True
2023-05-25,C95856,Tablet,432 Main St,Cash,Delivered,WINTER15,Instagram,1279.76,1279.76,True
2024-07-24,C86266,Chair,510 Main St,Cash,Shipped,FREESHIP,Instagram,1618.32,1618.32,True
2023-02-05,C39551,Monitor,685 Main St,Debit Card,Delivered,WINTER15,Instagram,76.93,76.93,True
2024-12-11,C90310,Tablet,853 Main St,Cash,Delivered,SAVE10,Email,762.56,762.56,True
2023-12-18,C20124,Printer,140 Main St,Online,Pending,,Google,177.46,177.46,True
2024-03-12,C63372,Chair,903 Main St,Online,Pending,SAVE10,Referral,2428.55,2428.55,True
2025-03-14,C90595,Phone,508 Main St,Credit Card,Shipped,WINTER15,Referral,391.45,391.45,True
2024-04-11,C98483,Printer,456 Main St,Cash,Returned,,Instagram,110.7,110.7,True
2024-03-26,C16429,Desk,390 Main St,Debit Card,Shipped,FREESHIP,Google,679.65,679.65,True
2023-02-02,C31810,Phone,328 Main St,Credit Card,Cancelled,FREESHIP,Google,178.44,178.44,True
2025-06-14,C88029,Chair,282 Main St,Online,Delivered,,Email,3277.75,3277.75,True
2024-04-11,C57798,Desk,384 Main St,Online,Pending,,Facebook,2308.32,2308.32,True
2023-08-24,C82858,Chair,551 Main St,Online,Cancelled,,Google,593.91,593.91,True
2024-01-14,C60699,Chair,672 Main St,Credit Card,Delivered,FREESHIP,Referral,1235.85,1235.85,True
2024-09-19,C94658,Printer,742 Main St,Credit Card,Delivered,,Facebook,886.44,886.44,True
2025-05-07,C78305,Laptop,396 Main St,Online,Pending,WINTER15,Referral,1092.42,1092.42,True
2025-05-13,C43538,Desk,534 Main St,Gift Card,Cancelled,FREESHIP,Instagram,1290.18,1290.18,True
2024-12-04,C47486,Chair,883 Main St,Online,Returned,FREESHIP,Facebook,320.92,320.92,True
2023-10-08,C24212,Phone,808 Main St,Gift Card,Delivered,FREESHIP,Google,322.08,322.08,True
2024-07-04,C24765,Desk,646 Main St,Debit Card,Cancelled,,Referral,719.72,719.72,True
2024-11-18,C48176,Printer,670 Main St,Online,Shipped,FREESHIP,Email,1736.92,1736.92,True
2023-01-01,C54675,Chair,634 Main St,Online,Shipped,,Referral,1291.7,1291.7,True
2025-06-09,C16675,Printer,664 Main St,Debit Card,Cancelled,WINTER15,Referral,857.4,857.4,True
2025-04-27,C38557,Monitor,890 Main St,Debit Card,Cancelled,FREESHIP,Instagram,1915.5,1915.5,True
2023-12-12,C80183,Laptop,146 Main St,Online,Cancelled,SAVE10,Email,365.57,365.57,True
2024-10-24,C39530,Desk,618 Main St,Gift Card,Pending,SAVE10,Google,1704.15,1704.15,True
2023-10-16,C10002,Printer,894 Main St,Cash,Returned,SAVE10,Facebook,1470.03,1470.03,True
2025-06-13,C56938,Laptop,356 Main St,Credit Card,Delivered,WINTER15,Referral,1117.8,1117.8,True
2023-05-25,C41331,Monitor,785 Main St,Credit Card,Shipped,FREESHIP,Email,1203.05,1203.05,True
2024-06-03,C94698,Phone,871 Main St,Debit Card,Shipped,,Facebook,586.62,586.62,True
2024-03-10,C56506,Phone,185 Main St,Online,Delivered,,Instagram,773.52,773.52,True
2023-08-20,C22167,Tablet,891 Main St,Online,Pending,,Facebook,2178.3,2178.3,True
2024-08-28,C11127,Chair,154 Main St,Credit Card,Returned,SAVE10,Referral,1306.65,1306.65,True
2024-01-23,C69542,Printer,876 Main St,Cash,Delivered,SAVE10,Google,422.54,422.54,True
2023-03-19,C93276,Desk,230 Main St,Gift Card,Shipped,FREESHIP,Google,1652.25,1652.25,True
2023-12-02,C37969,Desk,799 Main St,Credit Card,Shipped,SAVE10,Referral,362.46,362.46,True
2024-05-20,C98276,Phone,471 Main St,Credit Card,Pending,SAVE10,Referral,14.06,14.06,True
2023-05-03,C14240,Desk,592 Main St,Credit Card,Delivered,SAVE10,Facebook,491.11,491.11,True
2023-04-30,C72241,Monitor,156 Main St,Cash,Pending,SAVE10,Google,2709.48,2709.48,True
2024-07-26,C39664,Desk,693 Main St,Debit Card,Cancelled,WINTER15,Email,946.25,946.25,True
2024-05-26,C53252,Printer,351 Main St,Cash,Delivered,FREESHIP,Facebook,570.32,570.32,True
2024-06-29,C70452,Monitor,309 Main St,Debit Card,Delivered,,Facebook,1265.28,1265.28,True
2024-03-17,C29905,Desk,790 Main St,Online,Delivered,WINTER15,Google,1067.9,1067.9,True
2025-06-01,C78725,Phone,541 Main St,Debit Card,Delivered,FREESHIP,Google,1880.36,1880.36,True
2024-05-16,C93768,Tablet,720 Main St,Debit Card,Pending,FREESHIP,Email,972.9,972.9,True
2023-07-10,C59169,Chair,172 Main St,Cash,Shipped,,Email,2517.36,2517.36,True
2024-05-12,C53488,Desk,448 Main St,Cash,Delivered,SAVE10,Facebook,410.52,410.52,True
2023-10-31,C92180,Chair,632 Main St,Cash,Delivered,FREESHIP,Facebook,977.8,977.8,True
2023-08-03,C25918,Laptop,203 Main St,Credit Card,Delivered,FREESHIP,Referral,666.95,666.95,True
2024-06-09,C90363,Chair,200 Main St,Gift Card,Pending,SAVE10,Google,3044.55,3044.55,True
2024-07-25,C43867,Tablet,269 Main St,Debit Card,Pending,FREESHIP,Email,524.06,524.06,True
2023-06-01,C73873,Desk,393 Main St,Online,Cancelled,SAVE10,Google,661.38,661.38,True
2025-04-08,C56622,Phone,932 Main St,Gift Card,Shipped,,Instagram,1095.34,1095.34,True
2025-03-12,C85074,Laptop,506 Main St,Online,Shipped,SAVE10,Facebook,934.8,934.8,True
2023-01-03,C59579,Tablet,386 Main St,Credit Card,Pending,,Instagram,897.7,897.7,True
2025-06-28,C43335,Phone,533 Main St,Cash,Delivered,FREESHIP,Referral,548.24,548.24,True
2025-05-13,C43595,Printer,451 Main St,Online,Delivered,FREESHIP,Facebook,2807.4,2807.4,True
2024-05-15,C71471,Chair,817 Main St,Gift Card,Shipped,,Instagram,595.54,595.54,True
2024-04-07,C61090,Laptop,387 Main St,Credit Card,Shipped,FREESHIP,Google,2062.36,2062.36,True
2023-10-25,C29620,Phone,792 Main St,Credit Card,Returned,,Google,460.13,460.13,True
2024-12-19,C67932,Chair,857 Main St,Debit Card,Delivered,,Google,514.98,514.98,True
2024-07-23,C14427,Laptop,833 Main St,Credit Card,Pending,,Instagram,533.9,533.9,True
2024-10-27,C36725,Monitor,350 Main St,Credit Card,Cancelled,WINTER15,Email,3253.6,3253.6,True
2023-08-11,C51921,Laptop,943 Main St,Debit Card,Pending,,Google,1318.59,1318.59,True
2023-11-11,C36534,Monitor,918 Main St,Cash,Returned,SAVE10,Referral,1963.62,1963.62,True
2024-06-04,C72043,Desk,480 Main St,Cash,Shipped,FREESHIP,Referral,394.53,394.53,True
2023-03-21,C99533,Monitor,696 Main St,Cash,Pending,FREESHIP,Referral,678.01,678.01,True
2023-05-23,C90852,Tablet,852 Main St,Online,Cancelled,WINTER15,Instagram,1725.03,1725.03,True
2023-11-09,C81882,Chair,832 Main St,Debit Card,Pending,WINTER15,Facebook,463.92,463.92,True
2024-10-18,C85466,Desk,102 Main St,Gift Card,Shipped,FREESHIP,Google,441.87,441.87,True
2024-09-03,C87995,Laptop,358 Main St,Gift Card,Delivered,SAVE10,Instagram,1925.92,1925.92,True
2025-03-05,C44619,Monitor,742 Main St,Cash,Shipped,,Referral,475.11,475.11,True
2025-04-23,C99904,Printer,552 Main St,Online,Pending,SAVE10,Instagram,646.74,646.74,True
2025-02-07,C52342,Laptop,991 Main St,Debit Card,Pending,,Instagram,369.15,369.15,True
2024-04-28,C44277,Tablet,839 Main St,Debit Card,Returned,WINTER15,Referral,458.63,458.63,True
2024-07-13,C61162,Monitor,813 Main St,Debit Card,Cancelled,,Facebook,721.0,721.0,True
2023-05-17,C80868,Monitor,205 Main St,Credit Card,Pending,,Email,1420.47,1420.47,True
2025-02-05,C16693,Monitor,262 Main St,Cash,Cancelled,WINTER15,Referral,949.72,949.72,True
2023-11-23,C67818,Laptop,101 Main St,Gift Card,Pending,FREESHIP,Facebook,442.39,442.39,True
2024-09-03,C49938,Monitor,141 Main St,Cash,Returned,,Email,62.12,62.12,True
2024-08-04,C90898,Desk,583 Main St,Gift Card,Cancelled,WINTER15,Referral,1491.95,1491.95,True
2025-05-06,C35117,Desk,332 Main St,Credit Card,Cancelled,SAVE10,Google,1395.86,1395.86,True
2024-05-27,C60203,Tablet,569 Main St,Cash,Shipped,FREESHIP,Instagram,583.7,583.7,True
2024-05-31,C36174,Printer,348 Main St,Cash,Delivered,SAVE10,Instagram,926.94,926.94,True
2024-08-13,C80872,Desk,593 Main St,Cash,Cancelled,SAVE10,Instagram,1984.3,1984.3,True
2024-01-22,C67604,Desk,318 Main St,Online,Returned,FREESHIP,Email,279.38,279.38,True
2023-02-16,C45599,Printer,505 Main St,Credit Card,Returned,WINTER15,Facebook,2379.75,2379.75,True
2025-02-10,C70352,Desk,955 Main St,Gift Card,Returned,WINTER15,Facebook,626.6,626.6,True
2024-02-16,C20643,Laptop,939 Main St,Debit Card,Shipped,WINTER15,Referral,2011.96,2011.96,True
2024-06-21,C35669,Printer,165 Main St,Cash,Returned,,Referral,2894.15,2894.15,True
2025-01-20,C65524,Laptop,836 Main St,Credit Card,Returned,FREESHIP,Google,1919.1,1919.1,True
2025-06-24,C74359,Laptop,706 Main St,Online,Delivered,,Instagram,1841.25,1841.25,True
2025-02-07,C92086,Printer,187 Main St,Online,Shipped,FREESHIP,Referral,749.2,749.2,True
2025-03-12,C26137,Tablet,978 Main St,Credit Card,Returned,,Instagram,856.18,856.18,True
2023-07-24,C90573,Tablet,144 Main St,Gift Card,Cancelled,SAVE10,Referral,438.93,438.93,True
2024-06-17,C81857,Desk,487 Main St,Credit Card,Pending,,Instagram,1127.64,1127.64,True
2023-02-11,C91582,Printer,836 Main St,Credit Card,Pending,WINTER15,Facebook,1949.79,1949.79,True
2025-03-22,C81319,Printer,991 Main St,Cash,Returned,SAVE10,Email,1342.15,1342.15,True
2024-12-20,C78500,Monitor,304 Main St,Online,Shipped,WINTER15,Email,2512.35,2512.35,True
2024-03-20,C67533,Desk,672 Main St,Cash,Delivered,WINTER15,Email,26.95,26.95,True
2023-02-14,C35566,Laptop,638 Main St,Debit Card,Shipped,WINTER15,Google,258.76,258.76,True
2024-05-09,C77166,Laptop,821 Main St,Debit Card,Returned,WINTER15,Referral,741.33,741.33,True
2024-10-16,C67936,Tablet,553 Main St,Debit Card,Pending,,Email,1072.5,1072.5,True
2024-12-16,C59554,Phone,382 Main St,Debit Card,Returned,FREESHIP,Email,912.08,912.08,True
2024-01-01,C14005,Printer,623 Main St,Credit Card,Cancelled,SAVE10,Google,80.46,80.46,True
2023-03-26,C26118,Laptop,168 Main St,Online,Delivered,WINTER15,Instagram,144.78,144.78,True
2023-01-26,C59685,Monitor,255 Main St,Online,Shipped,,Referral,788.32,788.32,True
2025-06-01,C40304,Laptop,692 Main St,Gift Card,Shipped,FREESHIP,Referral,479.36,479.36,True
2023-11-24,C39593,Phone,398 Main St,Credit Card,Delivered,FREESHIP,Instagram,2078.13,2078.13,True
2024-01-12,C50612,Chair,737 Main St,Online,Delivered,SAVE10,Instagram,226.64,226.64,True
2024-01-16,C39791,Chair,536 Main St,Debit Card,Cancelled,WINTER15,Email,597.06,597.06,True
2023-07-12,C39017,Chair,696 Main St,Credit Card,Cancelled,WINTER15,Referral,994.38,994.38,True
2025-04-16,C48510,Laptop,212 Main St,Cash,Delivered,SAVE10,Instagram,1042.8,1042.8,True
2023-03-27,C74003,Printer,679 Main St,Online,Cancelled,SAVE10,Google,1221.28,1221.28,True
2023-07-17,C91155,Printer,599 Main St,Credit Card,Cancelled,FREESHIP,Email,558.5,558.5,True
2023-09-29,C17591,Tablet,882 Main St,Credit Card,Pending,,Email,479.76,479.76,True
2023-12-27,C43330,Monitor,355 Main St,Gift Card,Returned,FREESHIP,Facebook,580.47,580.47,True
2024-12-16,C32687,Laptop,448 Main St,Online,Delivered,WINTER15,Google,852.44,852.44,True
2023-08-20,C79722,Tablet,619 Main St,Gift Card,Shipped,FREESHIP,Referral,1382.2,1382.2,True
2024-05-04,C65021,Phone,546 Main St,Cash,Shipped,SAVE10,Email,809.92,809.92,True
2023-09-07,C85520,Phone,119 Main St,Online,Returned,FREESHIP,Email,1862.64,1862.64,True
2024-06-21,C94569,Phone,739 Main St,Gift Card,Cancelled,,Google,1188.14,1188.14,True
2023-11-09,C55778,Desk,319 Main St,Cash,Pending,,Referral,551.9,551.9,True
2024-05-31,C19722,Laptop,891 Main St,Credit Card,Returned,FREESHIP,Instagram,596.24,596.24,True
2024-07-22,C74928,Printer,589 Main St,Online,Returned,FREESHIP,Email,612.48,612.48,True
2025-02-27,C49111,Monitor,225 Main St,Online,Pending,,Facebook,1510.17,1510.17,True
2023-02-06,C43721,Phone,971 Main St,Cash,Shipped,FREESHIP,Facebook,131.61,131.61,True
2024-10-22,C68609,Chair,240 Main St,Gift Card,Shipped,FREESHIP,Google,1330.32,1330.32,True
2023-01-23,C82068,Chair,164 Main St,Gift Card,Shipped,WINTER15,Instagram,408.13,408.13,True
2024-04-11,C21191,Phone,381 Main St,Debit Card,Delivered,SAVE10,Referral,321.96,321.96,True
2023-01-12,C73575,Monitor,851 Main St,Cash,Returned,WINTER15,Facebook,3219.45,3219.45,True
2023-05-13,C82685,Desk,537 Main St,Gift Card,Delivered,WINTER15,Email,475.98,475.98,True
2024-04-13,C73996,Tablet,856 Main St,Credit Card,Returned,SAVE10,Instagram,287.64,287.64,True
2023-12-11,C87687,Laptop,312 Main St,Gift Card,Pending,WINTER15,Google,1137.21,1137.21,True
2024-11-11,C55464,Phone,532 Main St,Online,Shipped,,Facebook,601.36,601.36,True
2024-09-06,C12459,Phone,838 Main St,Gift Card,Delivered,SAVE10,Referral,284.16,284.16,True
2024-03-11,C88075,Chair,970 Main St,Online,Shipped,FREESHIP,Google,2651.7,2651.7,True
2023-08-20,C18583,Phone,778 Main St,Credit Card,Cancelled,SAVE10,Referral,1822.1,1822.1,True
2025-06-18,C70412,Laptop,791 Main St,Gift Card,Cancelled,FREESHIP,Email,2313.12,2313.12,True
2025-05-20,C58503,Monitor,290 Main St,Credit Card,Cancelled,WINTER15,Facebook,1402.6,1402.6,True
2025-05-06,C52879,Tablet,502 Main St,Credit Card,Returned,FREESHIP,Google,3194.6,3194.6,True
2024-02-08,C67870,Monitor,664 Main St,Credit Card,Shipped,WINTER15,Referral,1648.8,1648.8,True
2025-06-05,C19439,Desk,675 Main St,Gift Card,Shipped,WINTER15,Facebook,440.34,440.34,True
2024-09-07,C72664,Desk,241 Main St,Cash,Delivered,SAVE10,Instagram,627.15,627.15,True
2024-05-27,C32650,Monitor,934 Main St,Cash,Cancelled,WINTER15,Referral,1210.52,1210.52,True
2024-06-09,C66438,Laptop,816 Main St,Cash,Delivered,SAVE10,Facebook,90.27,90.27,True
2025-06-09,C70010,Desk,141 Main St,Online,Pending,WINTER15,Referral,1153.85,1153.85,True
2023-09-27,C30722,Desk,274 Main St,Gift Card,Cancelled,,Email,1333.9,1333.9,True
2023-05-18,C70529,Desk,974 Main St,Gift Card,Returned,SAVE10,Email,105.92,105.92,True
2024-04-04,C18984,Tablet,650 Main St,Credit Card,Returned,WINTER15,Referral,1767.9,1767.9,True
2023-01-28,C85841,Chair,608 Main St,Cash,Pending,SAVE10,Google,2597.88,2597.88,True
2024-06-25,C41508,Printer,993 Main St,Cash,Delivered,,Google,429.96,429.96,True
2023-05-31,C75018,Monitor,299 Main St,Cash,Delivered,SAVE10,Facebook,2007.18,2007.18,True
2023-10-14,C84320,Chair,107 Main St,Cash,Delivered,WINTER15,Instagram,208.95,208.95,True
2023-11-26,C12609,Phone,490 Main St,Debit Card,Pending,SAVE10,Email,547.32,547.32,True
2024-09-06,C64935,Monitor,707 Main St,Gift Card,Shipped,SAVE10,Referral,304.11,304.11,True
2024-11-24,C67528,Monitor,110 Main St,Gift Card,Shipped,SAVE10,Email,1185.12,1185.12,True
2025-02-28,C44176,Desk,706 Main St,Credit Card,Shipped,FREESHIP,Facebook,77.64,77.64,True
2024-07-20,C92788,Desk,948 Main St,Gift Card,Delivered,SAVE10,Google,243.71,243.71,True
2024-09-07,C69213,Laptop,533 Main St,Credit Card,Pending,FREESHIP,Email,2579.84,2579.84,True
2025-06-05,C67387,Phone,436 Main St,Gift Card,Pending,FREESHIP,Instagram,1418.65,1418.65,True
2025-02-04,C90318,Desk,818 Main St,Gift Card,Cancelled,WINTER15,Instagram,1259.12,1259.12,True
2023-03-23,C49995,Laptop,559 Main St,Credit Card,Pending,SAVE10,Instagram,984.44,984.44,True
2023-11-19,C52313,Phone,913 Main St,Debit Card,Pending,SAVE10,Google,836.52,836.52,True
2024-05-09,C10211,Desk,598 Main St,Debit Card,Cancelled,FREESHIP,Google,635.9,635.9,True
2024-08-27,C97907,Printer,933 Main St,Gift Card,Pending,WINTER15,Referral,1758.63,1758.63,True
2024-04-06,C61384,Monitor,576 Main St,Gift Card,Delivered,WINTER15,Instagram,802.35,802.35,True
2024-06-27,C27613,Tablet,971 Main St,Debit Card,Delivered,WINTER15,Google,2462.6,2462.6,True
2023-11-18,C99271,Monitor,959 Main St,Cash,Pending,SAVE10,Facebook,226.58,226.58,True
2024-04-28,C28648,Monitor,101 Main St,Debit Card,Delivered,SAVE10,Facebook,1895.44,1895.44,True
2023-11-27,C26210,Laptop,805 Main St,Cash,Delivered,SAVE10,Facebook,1334.25,1334.25,True
2023-05-19,C90350,Phone,783 Main St,Debit Card,Cancelled,SAVE10,Google,367.34,367.34,True
2023-12-24,C61957,Printer,652 Main St,Cash,Pending,FREESHIP,Google,483.38,483.38,True
2023-06-21,C90132,Printer,582 Main St,Online,Delivered,SAVE10,Email,1304.65,1304.65,True
2023-12-08,C31371,Printer,122 Main St,Gift Card,Shipped,,Referral,507.36,507.36,True
2025-06-19,C83911,Tablet,944 Main St,Cash,Pending,WINTER15,Referral,2799.52,2799.52,True
2023-01-11,C84700,Printer,582 Main St,Cash,Shipped,SAVE10,Google,1599.85,1599.85,True
2025-06-09,C87529,Chair,296 Main St,Online,Pending,SAVE10,Referral,987.64,987.64,True
2023-03-02,C38065,Printer,426 Main St,Credit Card,Returned,,Google,1178.55,1178.55,True
2024-05-27,C27435,Tablet,860 Main St,Cash,Delivered,SAVE10,Facebook,2104.9,2104.9,True
2024-03-20,C46651,Monitor,839 Main St,Cash,Pending,WINTER15,Facebook,146.52,146.52,True
2023-01-13,C62557,Monitor,257 Main St,Cash,Delivered,FREESHIP,Instagram,1232.64,1232.64,True
2023-09-02,C54494,Tablet,696 Main St,Credit Card,Delivered,FREESHIP,Email,352.92,352.92,True
2023-03-31,C33729,Monitor,533 Main St,Credit Card,Cancelled,SAVE10,Email,1978.71,1978.71,True
2024-12-03,C47823,Phone,654 Main St,Online,Shipped,,Google,956.72,956.72,True
2024-12-03,C84570,Printer,301 Main St,Online,Returned,,Facebook,120.2,120.2,True
2025-04-26,C91123,Laptop,842 Main St,Cash,Cancelled,FREESHIP,Facebook,1202.24,1202.24,True
2024-02-04,C92548,Tablet,160 Main St,Debit Card,Returned,FREESHIP,Email,1132.25,1132.25,True
2024-01-26,C97454,Printer,892 Main St,Online,Shipped,SAVE10,Instagram,698.8,698.8,True
2023-12-29,C20257,Tablet,669 Main St,Debit Card,Delivered,WINTER15,Email,1343.9,1343.9,True
2024-08-25,C51694,Chair,953 Main St,Gift Card,Delivered,FREESHIP,Referral,1361.7,1361.7,True
2023-07-08,C77499,Laptop,209 Main St,Cash,Delivered,,Instagram,547.44,547.44,True
2024-04-06,C28386,Desk,293 Main St,Cash,Returned,SAVE10,Referral,277.09,277.09,True
2024-04-22,C50211,Tablet,312 Main St,Online,Delivered,SAVE10,Instagram,53.0,53.0,True
2023-10-23,C74519,Phone,309 Main St,Credit Card,Cancelled,SAVE10,Email,945.81,945.81,True
2025-02-24,C19071,Tablet,396 Main St,Credit Card,Shipped,SAVE10,Referral,1352.94,1352.94,True
2024-09-23,C65251,Laptop,291 Main St,Cash,Shipped,,Referral,1168.35,1168.35,True
2024-01-29,C90612,Chair,731 Main St,Cash,Pending,FREESHIP,Facebook,1103.25,1103.25,True
2025-05-17,C28406,Chair,174 Main St,Gift Card,Delivered,FREESHIP,Instagram,23.53,23.53,True
2023-05-01,C55454,Monitor,807 Main St,Online,Delivered,WINTER15,Facebook,677.48,677.48,True
2024-05-21,C93467,Laptop,983 Main St,Cash,Returned,,Google,2219.32,2219.32,True
2023-02-17,C60042,Desk,610 Main St,Cash,Cancelled,,Instagram,1761.24,1761.24,True
2025-03-01,C44733,Desk,851 Main St,Credit Card,Shipped,FREESHIP,Email,87.06,87.06,True
2023-10-02,C61773,Phone,176 Main St,Credit Card,Delivered,WINTER15,Email,981.12,981.12,True
2023-02-28,C59183,Phone,136 Main St,Debit Card,Pending,SAVE10,Email,3322.55,3322.55,True
2023-04-20,C26188,Chair,990 Main St,Online,Delivered,WINTER15,Referral,618.68,618.68,True
2024-12-24,C20338,Monitor,331 Main St,Gift Card,Delivered,FREESHIP,Referral,370.85,370.85,True
2024-06-16,C84524,Printer,766 Main St,Cash,Cancelled,FREESHIP,Facebook,2071.92,2071.92,True
2023-11-12,C70315,Laptop,911 Main St,Cash,Cancelled,,Referral,2024.44,2024.44,True
2024-05-31,C98278,Phone,552 Main St,Gift Card,Shipped,SAVE10,Facebook,1241.49,1241.49,True
2023-12-13,C32347,Printer,408 Main St,Cash,Pending,SAVE10,Google,249.81,249.81,True
2025-03-15,C77961,Tablet,422 Main St,Debit Card,Returned,,Facebook,1087.59,1087.59,True
2025-06-28,C49137,Desk,177 Main St,Credit Card,Cancelled,WINTER15,Instagram,598.46,598.46,True
2023-11-15,C13169,Tablet,932 Main St,Debit Card,Delivered,FREESHIP,Google,536.07,536.07,True
2023-02-11,C21167,Monitor,948 Main St,Gift Card,Shipped,WINTER15,Google,2235.6,2235.6,True
2024-12-09,C59724,Tablet,414 Main St,Debit Card,Shipped,WINTER15,Facebook,819.5,819.5,True
2025-01-11,C43965,Tablet,675 Main St,Gift Card,Shipped,,Instagram,359.92,359.92,True
2025-06-22,C63018,Printer,215 Main St,Credit Card,Delivered,FREESHIP,Referral,38.49,38.49,True
2024-09-20,C11893,Laptop,671 Main St,Gift Card,Returned,,Email,1582.0,1582.0,True
2024-10-07,C85421,Tablet,466 Main St,Online,Shipped,WINTER15,Instagram,1641.45,1641.45,True
2023-06-23,C81726,Chair,394 Main St,Gift Card,Shipped,WINTER15,Referral,2161.36,2161.36,True
2024-09-09,C57601,Monitor,889 Main St,Debit Card,Shipped,,Google,294.6,294.6,True
2024-07-18,C60575,Desk,587 Main St,Credit Card,Shipped,,Instagram,1959.3,1959.3,True
2023-08-20,C70659,Laptop,722 Main St,Online,Returned,,Instagram,348.5,348.5,True
2025-03-05,C35043,Monitor,820 Main St,Gift Card,Shipped,FREESHIP,Facebook,132.15,132.15,True
2023-09-11,C12301,Tablet,493 Main St,Online,Shipped,WINTER15,Google,531.74,531.74,True
2024-09-15,C32798,Phone,679 Main St,Online,Pending,SAVE10,Instagram,993.24,993.24,True
2023-11-29,C42949,Printer,447 Main St,Debit Card,Delivered,WINTER15,Instagram,660.66,660.66,True
2023-10-23,C10787,Monitor,932 Main St,Debit Card,Delivered,WINTER15,Email,1099.28,1099.28,True
2024-06-14,C26152,Phone,790 Main St,Online,Pending,SAVE10,Referral,972.7,972.7,True
2024-09-24,C46210,Laptop,535 Main St,Debit Card,Shipped,WINTER15,Facebook,1286.64,1286.64,True
2023-09-08,C32943,Desk,127 Main St,Credit Card,Returned,FREESHIP,Instagram,824.28,824.28,True
2024-09-22,C73629,Desk,601 Main St,Credit Card,Returned,WINTER15,Instagram,265.64,265.64,True
2024-05-07,C38024,Tablet,824 Main St,Cash,Shipped,WINTER15,Referral,546.86,546.86,True
2025-01-29,C25445,Laptop,830 Main St,Cash,Shipped,FREESHIP,Google,658.5,658.5,True
2023-08-23,C13501,Chair,301 Main St,Gift Card,Cancelled,,Facebook,427.6,427.6,True
2024-06-19,C42108,Desk,336 Main St,Credit Card,Shipped,FREESHIP,Referral,641.36,641.36,True
2025-02-12,C32121,Laptop,654 Main St,Cash,Returned,FREESHIP,Referral,795.24,795.24,True
2023-10-30,C47778,Printer,488 Main St,Debit Card,Delivered,SAVE10,Referral,3334.0,3334.0,True
2023-12-20,C10791,Desk,674 Main St,Debit Card,Cancelled,SAVE10,Instagram,355.09,355.09,True
2023-06-06,C78959,Phone,384 Main St,Online,Returned,,Instagram,632.4,632.4,True
2024-08-03,C29914,Laptop,469 Main St,Debit Card,Shipped,SAVE10,Referral,133.39,133.39,True
2023-02-25,C70506,Monitor,255 Main St,Gift Card,Returned,,Facebook,454.23,454.23,True
2024-09-06,C46873,Desk,496 Main St,Debit Card,Pending,,Email,1965.16,1965.16,True
2025-06-24,C94037,Phone,216 Main St,Cash,Shipped,,Google,510.28,510.28,True
2023-02-26,C88644,Monitor,977 Main St,Gift Card,Cancelled,SAVE10,Referral,392.61,392.61,True
2024-10-11,C69471,Tablet,294 Main St,Debit Card,Returned,,Facebook,1448.24,1448.24,True
2024-05-10,C21437,Phone,120 Main St,Online,Returned,,Google,222.73,222.73,True
2024-08-31,C40949,Monitor,609 Main St,Debit Card,Delivered,WINTER15,Instagram,1105.26,1105.26,True
2023-05-08,C99116,Laptop,176 Main St,Cash,Shipped,,Referral,2746.44,2746.44,True
2025-03-07,C57861,Printer,115 Main St,Credit Card,Cancelled,SAVE10,Referral,915.48,915.48,True
2023-03-18,C62627,Desk,881 Main St,Online,Returned,WINTER15,Email,41.09,41.09,True
2024-06-20,C89979,Phone,144 Main St,Gift Card,Delivered,,Email,3170.0,3170.0,True
2023-01-20,C70613,Laptop,438 Main St,Gift Card,Delivered,,Referral,2323.7,2323.7,True
2023-04-21,C55636,Monitor,494 Main St,Credit Card,Pending,FREESHIP,Google,1702.4,1702.4,True
2023-10-06,C96595,Chair,177 Main St,Debit Card,Pending,SAVE10,Email,1719.66,1719.66,True
2024-07-09,C68508,Chair,895 Main St,Credit Card,Delivered,SAVE10,Email,123.28,123.28,True
2023-01-08,C45175,Phone,128 Main St,Gift Card,Pending,WINTER15,Instagram,70.82,70.82,True
2023-05-21,C28049,Printer,404 Main St,Debit Card,Shipped,WINTER15,Instagram,1293.38,1293.38,True
2023-12-23,C46967,Tablet,401 Main St,Online,Pending,WINTER15,Instagram,1026.84,1026.84,True
2025-03-23,C84134,Laptop,530 Main St,Online,Shipped,SAVE10,Instagram,2772.28,2772.28,True
